date_of_birth,yearofbirth,monthofbirth,dayofbirth,number_of_people
1968_06_09,1968,6,9,170
1968_06_10,1968,6,10,258
1968_06_11,1968,6,11,200
1968_06_12,1968,6,12,267
1968_06_13,1968,6,13,194
1968_06_14,1968,6,14,203
1968_06_15,1968,6,15,251
1968_06_16,1968,6,16,254
1968_06_17,1968,6,17,151
1968_06_18,1968,6,18,177
1968_06_19,1968,6,19,169
1968_06_20,1968,6,20,217
1968_06_21,1968,6,21,187
1968_06_22,1968,6,22,161
1968_06_23,1968,6,23,176
1968_06_24,1968,6,24,178
1968_06_25,1968,6,25,186
1968_06_26,1968,6,26,168
1968_06_27,1968,6,27,134
1968_06_28,1968,6,28,240
1968_06_29,1968,6,29,152
1968_06_30,1968,6,30,153
1968_07_01,1968,7,1,201
1968_07_02,1968,7,2,200
1968_07_03,1968,7,3,157
1968_07_04,1968,7,4,147
1968_07_05,1968,7,5,161
1968_07_06,1968,7,6,170
1968_07_07,1968,7,7,270
1968_07_08,1968,7,8,175
1968_07_09,1968,7,9,156
1968_07_10,1968,7,10,166
1968_07_11,1968,7,11,176
1968_07_12,1968,7,12,166
1968_07_13,1968,7,13,143
1968_07_14,1968,7,14,182
1968_07_15,1968,7,15,204
1968_07_16,1968,7,16,188
1968_07_17,1968,7,17,167
1968_07_18,1968,7,18,155
1968_07_19,1968,7,19,138
1968_07_20,1968,7,20,166
1968_07_21,1968,7,21,168
1968_07_22,1968,7,22,165
1968_07_23,1968,7,23,178
1968_07_24,1968,7,24,145
1968_07_25,1968,7,25,158
1968_07_26,1968,7,26,160
1968_07_27,1968,7,27,224
1968_07_28,1968,7,28,172
1968_07_29,1968,7,29,140
1968_07_30,1968,7,30,122
1968_07_31,1968,7,31,115
1968_08_01,1968,8,1,208
1968_08_02,1968,8,2,189
1968_08_03,1968,8,3,174
1968_08_04,1968,8,4,179
1968_08_05,1968,8,5,214
1968_08_06,1968,8,6,157
1968_08_07,1968,8,7,172
1968_08_08,1968,8,8,296
1968_08_09,1968,8,9,171
1968_08_10,1968,8,10,202
1968_08_11,1968,8,11,169
1968_08_12,1968,8,12,221
1968_08_13,1968,8,13,156
1968_08_14,1968,8,14,173
1968_08_15,1968,8,15,225
1968_08_16,1968,8,16,202
1968_08_17,1968,8,17,179
1968_08_18,1968,8,18,175
1968_08_19,1968,8,19,157
1968_08_20,1968,8,20,186
1968_08_21,1968,8,21,137
1968_08_22,1968,8,22,161
1968_08_23,1968,8,23,179
1968_08_24,1968,8,24,198
1968_08_25,1968,8,25,166
1968_08_26,1968,8,26,186
1968_08_27,1968,8,27,166
1968_08_28,1968,8,28,258
1968_08_29,1968,8,29,135
1968_08_30,1968,8,30,173
1968_08_31,1968,8,31,135
1968_09_01,1968,9,1,189
1968_09_02,1968,9,2,204
1968_09_03,1968,9,3,199
1968_09_04,1968,9,4,210
1968_09_05,1968,9,5,188
1968_09_06,1968,9,6,184
1968_09_07,1968,9,7,177
1968_09_08,1968,9,8,193
1968_09_09,1968,9,9,259
1968_09_10,1968,9,10,231
1968_09_11,1968,9,11,201
1968_09_12,1968,9,12,228
1968_09_13,1968,9,13,195
1968_09_14,1968,9,14,177
1968_09_15,1968,9,15,212
1968_09_16,1968,9,16,229
1968_09_17,1968,9,17,197
1968_09_18,1968,9,18,214
1968_09_19,1968,9,19,187
1968_09_20,1968,9,20,205
1968_09_21,1968,9,21,185
1968_09_22,1968,9,22,207
1968_09_23,1968,9,23,218
1968_09_24,1968,9,24,168
1968_09_25,1968,9,25,209
1968_09_26,1968,9,26,179
1968_09_27,1968,9,27,198
1968_09_28,1968,9,28,236
1968_09_29,1968,9,29,190
1968_09_30,1968,9,30,161
1968_10_01,1968,10,1,194
1968_10_02,1968,10,2,170
1968_10_03,1968,10,3,169
1968_10_04,1968,10,4,151
1968_10_05,1968,10,5,179
1968_10_06,1968,10,6,160
1968_10_07,1968,10,7,163
1968_10_08,1968,10,8,206
1968_10_09,1968,10,9,170
1968_10_10,1968,10,10,390
1968_10_11,1968,10,11,168
1968_10_12,1968,10,12,189
1968_10_13,1968,10,13,149
1968_10_14,1968,10,14,161
1968_10_15,1968,10,15,181
1968_10_16,1968,10,16,197
1968_10_17,1968,10,17,141
1968_10_18,1968,10,18,138
1968_10_19,1968,10,19,153
1968_10_20,1968,10,20,170
1968_10_21,1968,10,21,143
1968_10_22,1968,10,22,146
1968_10_23,1968,10,23,159
1968_10_24,1968,10,24,166
1968_10_25,1968,10,25,215
1968_10_26,1968,10,26,166
1968_10_27,1968,10,27,138
1968_10_28,1968,10,28,197
1968_10_29,1968,10,29,138
1968_10_30,1968,10,30,135
1968_10_31,1968,10,31,123
1968_11_01,1968,11,1,161
1968_11_02,1968,11,2,160
1968_11_03,1968,11,3,169
1968_11_04,1968,11,4,182
1968_11_05,1968,11,5,184
1968_11_06,1968,11,6,131
1968_11_07,1968,11,7,143
1968_11_08,1968,11,8,150
1968_11_09,1968,11,9,152
1968_11_10,1968,11,10,170
1968_11_11,1968,11,11,199
1968_11_12,1968,11,12,199
1968_11_13,1968,11,13,134
1968_11_14,1968,11,14,149
1968_11_15,1968,11,15,156
1968_11_16,1968,11,16,167
1968_11_17,1968,11,17,160
1968_11_18,1968,11,18,182
1968_11_19,1968,11,19,151
1968_11_20,1968,11,20,136
1968_11_21,1968,11,21,150
1968_11_22,1968,11,22,161
1968_11_23,1968,11,23,160
1968_11_24,1968,11,24,182
1968_11_25,1968,11,25,192
1968_11_26,1968,11,26,167
1968_11_27,1968,11,27,157
1968_11_28,1968,11,28,233
1968_11_29,1968,11,29,155
1968_11_30,1968,11,30,158
1968_12_01,1968,12,1,174
1968_12_02,1968,12,2,172
1968_12_03,1968,12,3,184
1968_12_04,1968,12,4,167
1968_12_05,1968,12,5,192
1968_12_06,1968,12,6,186
1968_12_07,1968,12,7,148
1968_12_08,1968,12,8,173
1968_12_09,1968,12,9,150
1968_12_10,1968,12,10,185
1968_12_11,1968,12,11,139
1968_12_12,1968,12,12,302
1968_12_13,1968,12,13,143
1968_12_14,1968,12,14,162
1968_12_15,1968,12,15,147
1968_12_16,1968,12,16,250
1968_12_17,1968,12,17,135
1968_12_18,1968,12,18,163
1968_12_19,1968,12,19,156
1968_12_20,1968,12,20,186
1968_12_21,1968,12,21,132
1968_12_22,1968,12,22,163
1968_12_23,1968,12,23,188
1968_12_24,1968,12,24,220
1968_12_25,1968,12,25,315
1968_12_26,1968,12,26,166
1968_12_27,1968,12,27,147
1968_12_28,1968,12,28,209
1968_12_29,1968,12,29,152
1968_12_30,1968,12,30,139
1968_12_31,1968,12,31,136
1969_01_01,1969,1,1,451
1969_01_02,1969,1,2,207
1969_01_03,1969,1,3,207
1969_01_04,1969,1,4,196
1969_01_05,1969,1,5,220
1969_01_06,1969,1,6,188
1969_01_07,1969,1,7,161
1969_01_08,1969,1,8,173
1969_01_09,1969,1,9,134
1969_01_10,1969,1,10,183
1969_01_11,1969,1,11,142
1969_01_12,1969,1,12,174
1969_01_13,1969,1,13,154
1969_01_14,1969,1,14,146
1969_01_15,1969,1,15,186
1969_01_16,1969,1,16,136
1969_01_17,1969,1,17,143
1969_01_18,1969,1,18,138
1969_01_19,1969,1,19,156
1969_01_20,1969,1,20,154
1969_01_21,1969,1,21,163
1969_01_22,1969,1,22,125
1969_01_23,1969,1,23,122
1969_01_24,1969,1,24,154
1969_01_25,1969,1,25,144
1969_01_26,1969,1,26,146
1969_01_27,1969,1,27,147
1969_01_28,1969,1,28,150
1969_01_29,1969,1,29,161
1969_01_30,1969,1,30,105
1969_01_31,1969,1,31,131
1969_02_01,1969,2,1,155
1969_02_02,1969,2,2,346
1969_02_03,1969,2,3,208
1969_02_04,1969,2,4,208
1969_02_05,1969,2,5,167
1969_02_06,1969,2,6,157
1969_02_07,1969,2,7,165
1969_02_08,1969,2,8,147
1969_02_09,1969,2,9,162
1969_02_10,1969,2,10,202
1969_02_11,1969,2,11,155
1969_02_12,1969,2,12,189
1969_02_13,1969,2,13,119
1969_02_14,1969,2,14,166
1969_02_15,1969,2,15,159
1969_02_16,1969,2,16,183
1969_02_17,1969,2,17,168
1969_02_18,1969,2,18,148
1969_02_19,1969,2,19,135
1969_02_20,1969,2,20,152
1969_02_21,1969,2,21,128
1969_02_22,1969,2,22,145
1969_02_23,1969,2,23,138
1969_02_24,1969,2,24,139
1969_02_25,1969,2,25,156
1969_02_26,1969,2,26,131
1969_02_27,1969,2,27,112
1969_02_28,1969,2,28,234
1969_03_01,1969,3,1,180
1969_03_02,1969,3,2,180
1969_03_03,1969,3,3,347
1969_03_04,1969,3,4,203
1969_03_05,1969,3,5,207
1969_03_06,1969,3,6,160
1969_03_07,1969,3,7,189
1969_03_08,1969,3,8,142
1969_03_09,1969,3,9,155
1969_03_10,1969,3,10,170
1969_03_11,1969,3,11,171
1969_03_12,1969,3,12,208
1969_03_13,1969,3,13,220
1969_03_14,1969,3,14,157
1969_03_15,1969,3,15,197
1969_03_16,1969,3,16,148
1969_03_17,1969,3,17,150
1969_03_18,1969,3,18,150
1969_03_19,1969,3,19,117
1969_03_20,1969,3,20,169
1969_03_21,1969,3,21,155
1969_03_22,1969,3,22,158
1969_03_23,1969,3,23,177
1969_03_24,1969,3,24,172
1969_03_25,1969,3,25,181
1969_03_26,1969,3,26,152
1969_03_27,1969,3,27,150
1969_03_28,1969,3,28,178
1969_03_29,1969,3,29,131
1969_03_30,1969,3,30,120
1969_03_31,1969,3,31,117
1969_04_01,1969,4,1,172
1969_04_02,1969,4,2,189
1969_04_03,1969,4,3,178
1969_04_04,1969,4,4,333
1969_04_05,1969,4,5,185
1969_04_06,1969,4,6,186
1969_04_07,1969,4,7,141
1969_04_08,1969,4,8,157
1969_04_09,1969,4,9,175
1969_04_10,1969,4,10,191
1969_04_11,1969,4,11,173
1969_04_12,1969,4,12,186
1969_04_13,1969,4,13,138
1969_04_14,1969,4,14,185
1969_04_15,1969,4,15,188
1969_04_16,1969,4,16,178
1969_04_17,1969,4,17,147
1969_04_18,1969,4,18,146
1969_04_19,1969,4,19,133
1969_04_20,1969,4,20,202
1969_04_21,1969,4,21,136
1969_04_22,1969,4,22,150
1969_04_23,1969,4,23,138
1969_04_24,1969,4,24,189
1969_04_25,1969,4,25,177
1969_04_26,1969,4,26,141
1969_04_27,1969,4,27,116
1969_04_28,1969,4,28,142
1969_04_29,1969,4,29,151
1969_04_30,1969,4,30,126
1969_05_01,1969,5,1,147
1969_05_02,1969,5,2,144
1969_05_03,1969,5,3,207
1969_05_04,1969,5,4,171
1969_05_05,1969,5,5,297
1969_05_06,1969,5,6,165
1969_05_07,1969,5,7,161
1969_05_08,1969,5,8,153
1969_05_09,1969,5,9,145
1969_05_10,1969,5,10,174
1969_05_11,1969,5,11,143
1969_05_12,1969,5,12,178
1969_05_13,1969,5,13,140
1969_05_14,1969,5,14,146
1969_05_15,1969,5,15,179
1969_05_16,1969,5,16,153
1969_05_17,1969,5,17,152
1969_05_18,1969,5,18,116
1969_05_19,1969,5,19,142
1969_05_20,1969,5,20,177
1969_05_21,1969,5,21,125
1969_05_22,1969,5,22,123
1969_05_23,1969,5,23,137
1969_05_24,1969,5,24,141
1969_05_25,1969,5,25,176
1969_05_26,1969,5,26,149
1969_05_27,1969,5,27,162
1969_05_28,1969,5,28,151
1969_05_29,1969,5,29,143
1969_05_30,1969,5,30,125
1969_05_31,1969,5,31,126
1969_06_01,1969,6,1,171
1969_06_02,1969,6,2,200
1969_06_03,1969,6,3,187
1969_06_04,1969,6,4,202
1969_06_05,1969,6,5,193
1969_06_06,1969,6,6,311
1969_06_07,1969,6,7,167
1969_06_08,1969,6,8,173
1969_06_09,1969,6,9,182
1969_06_10,1969,6,10,220
1969_06_11,1969,6,11,158
1969_06_12,1969,6,12,214
1969_06_13,1969,6,13,149
1969_06_14,1969,6,14,134
1969_06_15,1969,6,15,212
1969_06_16,1969,6,16,222
1969_06_17,1969,6,17,146
1969_06_18,1969,6,18,143
1969_06_19,1969,6,19,131
1969_06_20,1969,6,20,196
1969_06_21,1969,6,21,156
1969_06_22,1969,6,22,127
1969_06_23,1969,6,23,152
1969_06_24,1969,6,24,155
1969_06_25,1969,6,25,187
1969_06_26,1969,6,26,197
1969_06_27,1969,6,27,146
1969_06_28,1969,6,28,151
1969_06_29,1969,6,29,121
1969_06_30,1969,6,30,156
1969_07_01,1969,7,1,142
1969_07_02,1969,7,2,169
1969_07_03,1969,7,3,135
1969_07_04,1969,7,4,140
1969_07_05,1969,7,5,163
1969_07_06,1969,7,6,140
1969_07_07,1969,7,7,224
1969_07_08,1969,7,8,160
1969_07_09,1969,7,9,161
1969_07_10,1969,7,10,177
1969_07_11,1969,7,11,153
1969_07_12,1969,7,12,163
1969_07_13,1969,7,13,134
1969_07_14,1969,7,14,145
1969_07_15,1969,7,15,171
1969_07_16,1969,7,16,153
1969_07_17,1969,7,17,167
1969_07_18,1969,7,18,135
1969_07_19,1969,7,19,143
1969_07_20,1969,7,20,144
1969_07_21,1969,7,21,161
1969_07_22,1969,7,22,142
1969_07_23,1969,7,23,112
1969_07_24,1969,7,24,144
1969_07_25,1969,7,25,133
1969_07_26,1969,7,26,150
1969_07_27,1969,7,27,154
1969_07_28,1969,7,28,144
1969_07_29,1969,7,29,119
1969_07_30,1969,7,30,124
1969_07_31,1969,7,31,120
1969_08_01,1969,8,1,166
1969_08_02,1969,8,2,153
1969_08_03,1969,8,3,152
1969_08_04,1969,8,4,182
1969_08_05,1969,8,5,162
1969_08_06,1969,8,6,161
1969_08_07,1969,8,7,142
1969_08_08,1969,8,8,221
1969_08_09,1969,8,9,168
1969_08_10,1969,8,10,184
1969_08_11,1969,8,11,160
1969_08_12,1969,8,12,200
1969_08_13,1969,8,13,128
1969_08_14,1969,8,14,153
1969_08_15,1969,8,15,206
1969_08_16,1969,8,16,158
1969_08_17,1969,8,17,143
1969_08_18,1969,8,18,166
1969_08_19,1969,8,19,130
1969_08_20,1969,8,20,155
1969_08_21,1969,8,21,145
1969_08_22,1969,8,22,127
1969_08_23,1969,8,23,173
1969_08_24,1969,8,24,149
1969_08_25,1969,8,25,178
1969_08_26,1969,8,26,125
1969_08_27,1969,8,27,151
1969_08_28,1969,8,28,210
1969_08_29,1969,8,29,138
1969_08_30,1969,8,30,165
1969_08_31,1969,8,31,119
1969_09_01,1969,9,1,176
1969_09_02,1969,9,2,172
1969_09_03,1969,9,3,177
1969_09_04,1969,9,4,163
1969_09_05,1969,9,5,190
1969_09_06,1969,9,6,193
1969_09_07,1969,9,7,157
1969_09_08,1969,9,8,165
1969_09_09,1969,9,9,257
1969_09_10,1969,9,10,211
1969_09_11,1969,9,11,174
1969_09_12,1969,9,12,182
1969_09_13,1969,9,13,178
1969_09_14,1969,9,14,194
1969_09_15,1969,9,15,219
1969_09_16,1969,9,16,195
1969_09_17,1969,9,17,171
1969_09_18,1969,9,18,175
1969_09_19,1969,9,19,185
1969_09_20,1969,9,20,201
1969_09_21,1969,9,21,163
1969_09_22,1969,9,22,160
1969_09_23,1969,9,23,221
1969_09_24,1969,9,24,198
1969_09_25,1969,9,25,211
1969_09_26,1969,9,26,200
1969_09_27,1969,9,27,183
1969_09_28,1969,9,28,168
1969_09_29,1969,9,29,215
1969_09_30,1969,9,30,160
1969_10_01,1969,10,1,176
1969_10_02,1969,10,2,154
1969_10_03,1969,10,3,174
1969_10_04,1969,10,4,173
1969_10_05,1969,10,5,164
1969_10_06,1969,10,6,152
1969_10_07,1969,10,7,182
1969_10_08,1969,10,8,153
1969_10_09,1969,10,9,162
1969_10_10,1969,10,10,353
1969_10_11,1969,10,11,148
1969_10_12,1969,10,12,171
1969_10_13,1969,10,13,151
1969_10_14,1969,10,14,146
1969_10_15,1969,10,15,186
1969_10_16,1969,10,16,181
1969_10_17,1969,10,17,148
1969_10_18,1969,10,18,141
1969_10_19,1969,10,19,129
1969_10_20,1969,10,20,162
1969_10_21,1969,10,21,162
1969_10_22,1969,10,22,149
1969_10_23,1969,10,23,178
1969_10_24,1969,10,24,168
1969_10_25,1969,10,25,168
1969_10_26,1969,10,26,148
1969_10_27,1969,10,27,129
1969_10_28,1969,10,28,174
1969_10_29,1969,10,29,158
1969_10_30,1969,10,30,135
1969_10_31,1969,10,31,98
1969_11_01,1969,11,1,167
1969_11_02,1969,11,2,185
1969_11_03,1969,11,3,163
1969_11_04,1969,11,4,176
1969_11_05,1969,11,5,153
1969_11_06,1969,11,6,164
1969_11_07,1969,11,7,146
1969_11_08,1969,11,8,147
1969_11_09,1969,11,9,154
1969_11_10,1969,11,10,176
1969_11_11,1969,11,11,232
1969_11_12,1969,11,12,144
1969_11_13,1969,11,13,140
1969_11_14,1969,11,14,166
1969_11_15,1969,11,15,134
1969_11_16,1969,11,16,157
1969_11_17,1969,11,17,129
1969_11_18,1969,11,18,152
1969_11_19,1969,11,19,134
1969_11_20,1969,11,20,169
1969_11_21,1969,11,21,141
1969_11_22,1969,11,22,165
1969_11_23,1969,11,23,154
1969_11_24,1969,11,24,154
1969_11_25,1969,11,25,179
1969_11_26,1969,11,26,135
1969_11_27,1969,11,27,170
1969_11_28,1969,11,28,167
1969_11_29,1969,11,29,191
1969_11_30,1969,11,30,148
1969_12_01,1969,12,1,204
1969_12_02,1969,12,2,158
1969_12_03,1969,12,3,147
1969_12_04,1969,12,4,166
1969_12_05,1969,12,5,149
1969_12_06,1969,12,6,171
1969_12_07,1969,12,7,139
1969_12_08,1969,12,8,159
1969_12_09,1969,12,9,142
1969_12_10,1969,12,10,149
1969_12_11,1969,12,11,158
1969_12_12,1969,12,12,285
1969_12_13,1969,12,13,158
1969_12_14,1969,12,14,148
1969_12_15,1969,12,15,189
1969_12_16,1969,12,16,210
1969_12_17,1969,12,17,142
1969_12_18,1969,12,18,167
1969_12_19,1969,12,19,156
1969_12_20,1969,12,20,186
1969_12_21,1969,12,21,145
1969_12_22,1969,12,22,172
1969_12_23,1969,12,23,191
1969_12_24,1969,12,24,221
1969_12_25,1969,12,25,301
1969_12_26,1969,12,26,164
1969_12_27,1969,12,27,152
1969_12_28,1969,12,28,167
1969_12_29,1969,12,29,169
1969_12_30,1969,12,30,130
1969_12_31,1969,12,31,141
1970_01_01,1970,1,1,508
1970_01_02,1970,1,2,249
1970_01_03,1970,1,3,206
1970_01_04,1970,1,4,235
1970_01_05,1970,1,5,243
1970_01_06,1970,1,6,189
1970_01_07,1970,1,7,179
1970_01_08,1970,1,8,164
1970_01_09,1970,1,9,139
1970_01_10,1970,1,10,234
1970_01_11,1970,1,11,155
1970_01_12,1970,1,12,184
1970_01_13,1970,1,13,145
1970_01_14,1970,1,14,151
1970_01_15,1970,1,15,199
1970_01_16,1970,1,16,150
1970_01_17,1970,1,17,141
1970_01_18,1970,1,18,143
1970_01_19,1970,1,19,141
1970_01_20,1970,1,20,188
1970_01_21,1970,1,21,152
1970_01_22,1970,1,22,148
1970_01_23,1970,1,23,150
1970_01_24,1970,1,24,126
1970_01_25,1970,1,25,179
1970_01_26,1970,1,26,126
1970_01_27,1970,1,27,149
1970_01_28,1970,1,28,155
1970_01_29,1970,1,29,143
1970_01_30,1970,1,30,126
1970_01_31,1970,1,31,126
1970_02_01,1970,2,1,163
1970_02_02,1970,2,2,398
1970_02_03,1970,2,3,185
1970_02_04,1970,2,4,179
1970_02_05,1970,2,5,204
1970_02_06,1970,2,6,163
1970_02_07,1970,2,7,167
1970_02_08,1970,2,8,159
1970_02_09,1970,2,9,138
1970_02_10,1970,2,10,183
1970_02_11,1970,2,11,151
1970_02_12,1970,2,12,202
1970_02_13,1970,2,13,125
1970_02_14,1970,2,14,159
1970_02_15,1970,2,15,178
1970_02_16,1970,2,16,170
1970_02_17,1970,2,17,137
1970_02_18,1970,2,18,133
1970_02_19,1970,2,19,124
1970_02_20,1970,2,20,186
1970_02_21,1970,2,21,147
1970_02_22,1970,2,22,169
1970_02_23,1970,2,23,152
1970_02_24,1970,2,24,148
1970_02_25,1970,2,25,143
1970_02_26,1970,2,26,136
1970_02_27,1970,2,27,134
1970_02_28,1970,2,28,216
1970_03_01,1970,3,1,167
1970_03_02,1970,3,2,205
1970_03_03,1970,3,3,329
1970_03_04,1970,3,4,200
1970_03_05,1970,3,5,207
1970_03_06,1970,3,6,171
1970_03_07,1970,3,7,191
1970_03_08,1970,3,8,162
1970_03_09,1970,3,9,171
1970_03_10,1970,3,10,216
1970_03_11,1970,3,11,172
1970_03_12,1970,3,12,173
1970_03_13,1970,3,13,204
1970_03_14,1970,3,14,180
1970_03_15,1970,3,15,215
1970_03_16,1970,3,16,166
1970_03_17,1970,3,17,192
1970_03_18,1970,3,18,157
1970_03_19,1970,3,19,147
1970_03_20,1970,3,20,164
1970_03_21,1970,3,21,176
1970_03_22,1970,3,22,135
1970_03_23,1970,3,23,203
1970_03_24,1970,3,24,158
1970_03_25,1970,3,25,192
1970_03_26,1970,3,26,133
1970_03_27,1970,3,27,157
1970_03_28,1970,3,28,163
1970_03_29,1970,3,29,124
1970_03_30,1970,3,30,127
1970_03_31,1970,3,31,108
1970_04_01,1970,4,1,164
1970_04_02,1970,4,2,176
1970_04_03,1970,4,3,167
1970_04_04,1970,4,4,287
1970_04_05,1970,4,5,224
1970_04_06,1970,4,6,194
1970_04_07,1970,4,7,159
1970_04_08,1970,4,8,170
1970_04_09,1970,4,9,153
1970_04_10,1970,4,10,164
1970_04_11,1970,4,11,137
1970_04_12,1970,4,12,195
1970_04_13,1970,4,13,165
1970_04_14,1970,4,14,185
1970_04_15,1970,4,15,195
1970_04_16,1970,4,16,191
1970_04_17,1970,4,17,141
1970_04_18,1970,4,18,146
1970_04_19,1970,4,19,141
1970_04_20,1970,4,20,166
1970_04_21,1970,4,21,136
1970_04_22,1970,4,22,139
1970_04_23,1970,4,23,130
1970_04_24,1970,4,24,191
1970_04_25,1970,4,25,176
1970_04_26,1970,4,26,137
1970_04_27,1970,4,27,141
1970_04_28,1970,4,28,156
1970_04_29,1970,4,29,146
1970_04_30,1970,4,30,104
1970_05_01,1970,5,1,183
1970_05_02,1970,5,2,150
1970_05_03,1970,5,3,176
1970_05_04,1970,5,4,159
1970_05_05,1970,5,5,285
1970_05_06,1970,5,6,212
1970_05_07,1970,5,7,167
1970_05_08,1970,5,8,161
1970_05_09,1970,5,9,133
1970_05_10,1970,5,10,204
1970_05_11,1970,5,11,156
1970_05_12,1970,5,12,179
1970_05_13,1970,5,13,153
1970_05_14,1970,5,14,179
1970_05_15,1970,5,15,206
1970_05_16,1970,5,16,156
1970_05_17,1970,5,17,139
1970_05_18,1970,5,18,169
1970_05_19,1970,5,19,142
1970_05_20,1970,5,20,159
1970_05_21,1970,5,21,155
1970_05_22,1970,5,22,146
1970_05_23,1970,5,23,143
1970_05_24,1970,5,24,139
1970_05_25,1970,5,25,176
1970_05_26,1970,5,26,163
1970_05_27,1970,5,27,118
1970_05_28,1970,5,28,172
1970_05_29,1970,5,29,143
1970_05_30,1970,5,30,125
1970_05_31,1970,5,31,111
1970_06_01,1970,6,1,195
1970_06_02,1970,6,2,194
1970_06_03,1970,6,3,187
1970_06_04,1970,6,4,182
1970_06_05,1970,6,5,202
1970_06_06,1970,6,6,354
1970_06_07,1970,6,7,191
1970_06_08,1970,6,8,175
1970_06_09,1970,6,9,167
1970_06_10,1970,6,10,196
1970_06_11,1970,6,11,185
1970_06_12,1970,6,12,197
1970_06_13,1970,6,13,167
1970_06_14,1970,6,14,190
1970_06_15,1970,6,15,209
1970_06_16,1970,6,16,227
1970_06_17,1970,6,17,157
1970_06_18,1970,6,18,163
1970_06_19,1970,6,19,140
1970_06_20,1970,6,20,173
1970_06_21,1970,6,21,171
1970_06_22,1970,6,22,174
1970_06_23,1970,6,23,161
1970_06_24,1970,6,24,170
1970_06_25,1970,6,25,195
1970_06_26,1970,6,26,185
1970_06_27,1970,6,27,147
1970_06_28,1970,6,28,159
1970_06_29,1970,6,29,140
1970_06_30,1970,6,30,158
1970_07_01,1970,7,1,187
1970_07_02,1970,7,2,132
1970_07_03,1970,7,3,146
1970_07_04,1970,7,4,151
1970_07_05,1970,7,5,168
1970_07_06,1970,7,6,162
1970_07_07,1970,7,7,247
1970_07_08,1970,7,8,128
1970_07_09,1970,7,9,137
1970_07_10,1970,7,10,166
1970_07_11,1970,7,11,160
1970_07_12,1970,7,12,161
1970_07_13,1970,7,13,157
1970_07_14,1970,7,14,145
1970_07_15,1970,7,15,161
1970_07_16,1970,7,16,145
1970_07_17,1970,7,17,149
1970_07_18,1970,7,18,129
1970_07_19,1970,7,19,136
1970_07_20,1970,7,20,170
1970_07_21,1970,7,21,154
1970_07_22,1970,7,22,126
1970_07_23,1970,7,23,135
1970_07_24,1970,7,24,153
1970_07_25,1970,7,25,178
1970_07_26,1970,7,26,126
1970_07_27,1970,7,27,181
1970_07_28,1970,7,28,173
1970_07_29,1970,7,29,125
1970_07_30,1970,7,30,117
1970_07_31,1970,7,31,101
1970_08_01,1970,8,1,157
1970_08_02,1970,8,2,178
1970_08_03,1970,8,3,163
1970_08_04,1970,8,4,164
1970_08_05,1970,8,5,172
1970_08_06,1970,8,6,180
1970_08_07,1970,8,7,163
1970_08_08,1970,8,8,215
1970_08_09,1970,8,9,157
1970_08_10,1970,8,10,194
1970_08_11,1970,8,11,131
1970_08_12,1970,8,12,162
1970_08_13,1970,8,13,136
1970_08_14,1970,8,14,144
1970_08_15,1970,8,15,190
1970_08_16,1970,8,16,176
1970_08_17,1970,8,17,131
1970_08_18,1970,8,18,138
1970_08_19,1970,8,19,131
1970_08_20,1970,8,20,174
1970_08_21,1970,8,21,131
1970_08_22,1970,8,22,123
1970_08_23,1970,8,23,141
1970_08_24,1970,8,24,169
1970_08_25,1970,8,25,168
1970_08_26,1970,8,26,138
1970_08_27,1970,8,27,148
1970_08_28,1970,8,28,218
1970_08_29,1970,8,29,137
1970_08_30,1970,8,30,128
1970_08_31,1970,8,31,98
1970_09_01,1970,9,1,185
1970_09_02,1970,9,2,173
1970_09_03,1970,9,3,175
1970_09_04,1970,9,4,169
1970_09_05,1970,9,5,176
1970_09_06,1970,9,6,178
1970_09_07,1970,9,7,184
1970_09_08,1970,9,8,212
1970_09_09,1970,9,9,252
1970_09_10,1970,9,10,199
1970_09_11,1970,9,11,191
1970_09_12,1970,9,12,203
1970_09_13,1970,9,13,159
1970_09_14,1970,9,14,180
1970_09_15,1970,9,15,225
1970_09_16,1970,9,16,189
1970_09_17,1970,9,17,183
1970_09_18,1970,9,18,169
1970_09_19,1970,9,19,170
1970_09_20,1970,9,20,194
1970_09_21,1970,9,21,171
1970_09_22,1970,9,22,181
1970_09_23,1970,9,23,202
1970_09_24,1970,9,24,170
1970_09_25,1970,9,25,184
1970_09_26,1970,9,26,184
1970_09_27,1970,9,27,152
1970_09_28,1970,9,28,180
1970_09_29,1970,9,29,192
1970_09_30,1970,9,30,166
1970_10_01,1970,10,1,159
1970_10_02,1970,10,2,150
1970_10_03,1970,10,3,180
1970_10_04,1970,10,4,171
1970_10_05,1970,10,5,161
1970_10_06,1970,10,6,157
1970_10_07,1970,10,7,163
1970_10_08,1970,10,8,160
1970_10_09,1970,10,9,148
1970_10_10,1970,10,10,339
1970_10_11,1970,10,11,171
1970_10_12,1970,10,12,145
1970_10_13,1970,10,13,140
1970_10_14,1970,10,14,128
1970_10_15,1970,10,15,163
1970_10_16,1970,10,16,133
1970_10_17,1970,10,17,131
1970_10_18,1970,10,18,153
1970_10_19,1970,10,19,126
1970_10_20,1970,10,20,210
1970_10_21,1970,10,21,123
1970_10_22,1970,10,22,112
1970_10_23,1970,10,23,167
1970_10_24,1970,10,24,165
1970_10_25,1970,10,25,167
1970_10_26,1970,10,26,153
1970_10_27,1970,10,27,136
1970_10_28,1970,10,28,134
